eval_grp,eval_grp_descr,spcd,spgrpcd,owngrpcd,unitcd,agentcd,dstrbcd1,dstrbcd2,dstrbcd3,attribute_nbr,attribute_descr,estimate,se_of_estimate_pct,se_of_estimate,var_of_estimate,total_plots,non_zero_plots,tot_pop_ac
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",345.0,43,40,4,20,0,0,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",0.0,0.0,0.0,0.0,1048,0,6305090.57
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",345.0,43,40,4,60,0,0,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",0.0,0.0,0.0,0.0,1048,0,6305090.57
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",345.0,43,40,5,,0,0,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",0.0,0.0,0.0,0.0,578,0,3508053.8
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",345.0,43,40,5,60,0,0,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",0.0,0.0,0.0,0.0,578,0,3508053.8
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",356.0,43,,4,80,,,,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",0.0,0.0,0.0,0.0,1048,0,6305090.57
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",356.0,43,10,5,,12,0,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",0.0,0.0,0.0,0.0,578,0,3508053.8
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",356.0,43,10,803,,0,0,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",0.0,0.0,0.0,0.0,409,0,867706.99
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",356.0,43,10,803,,12,0,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",0.0,0.0,0.0,0.0,409,0,867706.99
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",356.0,43,10,803,,12,22,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",0.0,0.0,0.0,0.0,409,0,867706.99
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",356.0,43,10,803,,20,0,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",0.0,0.0,0.0,0.0,409,0,867706.99
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",356.0,43,10,803,,22,0,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",0.0,0.0,0.0,0.0,409,0,867706.99
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",356.0,43,10,803,,31,0,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",0.0,0.0,0.0,0.0,409,0,867706.99
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",356.0,43,10,803,30,31,0,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",0.0,0.0,0.0,0.0,409,0,867706.99
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",356.0,43,10,803,60,0,0,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",3107.66302285206,100.065922840656,3109.71168259476,9670306.74886631,409,1,867706.99
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",356.0,43,10,803,60,12,22,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",0.0,0.0,0.0,0.0,409,0,867706.99
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",356.0,43,10,803,60,31,0,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",2600.22499243106,100.065922840656,2601.93913460952,6770087.26021256,409,1,867706.99
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",356.0,43,40,2,,0,0,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",0.0,0.0,0.0,0.0,947,0,5645839.49
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",356.0,43,40,3,,0,0,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",0.0,0.0,0.0,0.0,1746,0,10522169.08
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",356.0,43,40,4,,0,0,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",0.0,0.0,0.0,0.0,1048,0,6305090.57
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",356.0,43,40,4,60,0,0,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",0.0,0.0,0.0,0.0,1048,0,6305090.57
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",356.0,43,40,5,,0,0,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",0.0,0.0,0.0,0.0,578,0,3508053.8
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",356.0,43,40,5,,12,0,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",0.0,0.0,0.0,0.0,578,0,3508053.8
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",356.0,43,40,5,,12,22,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",0.0,0.0,0.0,0.0,578,0,3508053.8
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",357.0,43,10,803,,0,0,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",0.0,0.0,0.0,0.0,409,0,867706.99
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",367.0,43,,3,50,,,,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",0.0,0.0,0.0,0.0,1746,0,10522169.08
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",367.0,43,40,3,,0,0,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",0.0,0.0,0.0,0.0,1746,0,10522169.08
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",367.0,43,40,4,,0,0,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",0.0,0.0,0.0,0.0,1048,0,6305090.57
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",372.0,42,10,803,,0,0,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",0.0,0.0,0.0,0.0,409,0,867706.99
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",372.0,42,10,803,,10,0,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",0.0,0.0,0.0,0.0,409,0,867706.99
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",372.0,42,10,803,,12,0,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",0.0,0.0,0.0,0.0,409,0,867706.99
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",372.0,42,10,803,,12,22,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",0.0,0.0,0.0,0.0,409,0,867706.99
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",372.0,42,10,803,,12,31,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",0.0,0.0,0.0,0.0,409,0,867706.99
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",372.0,42,10,803,,20,0,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",0.0,0.0,0.0,0.0,409,0,867706.99
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",372.0,42,10,803,,21,0,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",0.0,0.0,0.0,0.0,409,0,867706.99
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",372.0,42,10,803,,22,0,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",0.0,0.0,0.0,0.0,409,0,867706.99
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",372.0,42,10,803,,22,12,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",0.0,0.0,0.0,0.0,409,0,867706.99
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",372.0,42,10,803,,31,0,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",0.0,0.0,0.0,0.0,409,0,867706.99
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",372.0,42,10,803,,31,12,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",0.0,0.0,0.0,0.0,409,0,867706.99
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",372.0,42,10,803,20,0,0,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",11687.8709259628,100.065922840656,11695.5759024895,136786495.690893,409,1,867706.99
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",372.0,42,10,803,20,31,0,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",30662.6567755171,100.210652958858,30727.2485692793,944163804.638276,409,1,867706.99
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",372.0,42,10,803,30,30,0,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",113653.096545163,82.7477842351319,94045.4191057375,8844540854.77381,409,2,867706.99
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",372.0,42,10,803,30,31,0,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",29352.548790239,100.065922840656,29371.8988242066,862708440.539429,409,1,867706.99
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",372.0,42,10,803,30,31,22,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",26715.9828072454,100.065922840656,26733.5947420212,714685087.830625,409,1,867706.99
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",372.0,42,10,803,50,12,0,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",10758.5233376208,100.210652958858,10781.1864853609,116233982.032129,409,1,867706.99
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",372.0,42,10,803,60,0,0,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",22442.4462122975,100.210652958858,22489.7218892839,505787590.657335,409,1,867706.99
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",372.0,42,10,803,60,12,0,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",50132.2932763268,100.065922840656,50165.3419081407,2516561528.76066,409,1,867706.99
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",372.0,42,10,803,60,12,22,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",6129.39420549959,100.210652958858,6142.30595575357,37727922.4540858,409,1,867706.99
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",372.0,42,10,803,60,22,0,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",0.0,0.0,0.0,0.0,409,0,867706.99
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",372.0,42,10,803,60,31,12,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",8761.49959577219,100.065922840656,8767.27542518982,76865118.3811374,409,1,867706.99
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",372.0,42,40,5,,0,0,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",0.0,0.0,0.0,0.0,578,0,3508053.8
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",372.0,42,40,5,,10,52,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",0.0,0.0,0.0,0.0,578,0,3508053.8
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",372.0,42,40,5,,12,0,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",0.0,0.0,0.0,0.0,578,0,3508053.8
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",372.0,42,40,5,,22,0,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",0.0,0.0,0.0,0.0,578,0,3508053.8
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",372.0,42,40,5,60,0,0,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",33117.1185862607,102.438493690591,33924.6774334924,1150883738.96651,578,1,3508053.8
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",372.0,42,40,803,,12,0,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",0.0,0.0,0.0,0.0,409,0,867706.99
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",373.0,41,,5,50,,,,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",0.0,0.0,0.0,0.0,578,0,3508053.8
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",373.0,41,10,803,,0,0,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",0.0,0.0,0.0,0.0,409,0,867706.99
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",373.0,41,10,803,50,0,0,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",51357.4081878891,100.065922840656,51391.264450254,2641062061.79594,409,1,867706.99
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",373.0,41,20,4,,0,0,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",0.0,0.0,0.0,0.0,1048,0,6305090.57
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",373.0,41,20,4,50,0,0,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",72749.8465813542,101.289233980834,73687.7623244854,5429886316.38986,1048,1,6305090.57
132021,"GEORGIA 2021: ALL AREA, CURRENT AREA, CURRENT VOLUME, AREA CHANGE, GROWTH, REMOVALS, MORTALITY, DWM, INVASIVE",373.0,41,30,1,,0,0,0,574157,"Average annual mortality of sound bole wood volume of trees (timber species at least 5 inches d.b.h.), in cubic feet, on forest land",0.0,0.0,0.0,0.0,1825,0,11183237.88
